Date,Close,High,Low,Open,Volume,ETF_Name,Ticker
,SHE,SHE,SHE,SHE,SHE,,
2020-07-06,67.85722351074219,68.15078294099757,67.80170464162704,68.09339047156705,4100,SPDR_SSGA_Gender_Diversity,SHE
2020-07-07,67.05179595947266,67.7170173019468,67.05179595947266,67.69819515881251,8100,SPDR_SSGA_Gender_Diversity,SHE
2020-07-08,67.40839385986328,67.40839385986328,66.98310820367978,67.32183497723786,3500,SPDR_SSGA_Gender_Diversity,SHE
2020-07-09,66.83255004882812,67.54764059760684,66.34328210190135,67.54764059760684,12100,SPDR_SSGA_Gender_Diversity,SHE
2020-07-10,67.7734603881836,67.7734603881836,66.69141701484806,66.69141701484806,11300,SPDR_SSGA_Gender_Diversity,SHE
2020-07-13,67.06780242919922,68.59207327660671,67.04898746105398,68.24393534828182,5800,SPDR_SSGA_Gender_Diversity,SHE
2020-07-14,67.67938232421875,68.04633516289863,66.42797537254404,66.69142795636093,14600,SPDR_SSGA_Gender_Diversity,SHE
2020-07-15,68.62029266357422,68.66357211109315,68.02752431411733,68.55442951363456,4500,SPDR_SSGA_Gender_Diversity,SHE
2020-07-16,68.36624908447266,68.37565297807826,68.03692616611292,68.2909748643593,8600,SPDR_SSGA_Gender_Diversity,SHE
2020-07-17,68.37565612792969,68.52620457509168,68.21570378672887,68.43211538488796,4000,SPDR_SSGA_Gender_Diversity,SHE
2020-07-20,68.72471618652344,68.85550206441953,68.14041148718596,68.36623409802382,8500,SPDR_SSGA_Gender_Diversity,SHE
2020-07-21,68.84138488769531,69.25067667996815,68.80844973365174,69.16599858992937,3100,SPDR_SSGA_Gender_Diversity,SHE
2020-07-22,69.27892303466797,69.27892303466797,68.7332028777179,68.7332028777179,4400,SPDR_SSGA_Gender_Diversity,SHE
2020-07-23,68.66075134277344,69.56119931268537,68.58735789875115,69.13779437182832,3600,SPDR_SSGA_Gender_Diversity,SHE
2020-07-24,68.29286193847656,68.65793404328032,68.14043270547745,68.3474332405986,5900,SPDR_SSGA_Gender_Diversity,SHE
2020-07-27,68.76329040527344,68.78963565742986,68.16863427499183,68.4979571054899,2900,SPDR_SSGA_Gender_Diversity,SHE
2020-07-28,68.3568344116211,68.8188168123877,68.3003751602377,68.65792409766985,8300,SPDR_SSGA_Gender_Diversity,SHE
